0_0000000000000000000b,0.7217291817729629,Site_11,"{""type"":""Polygon"",""coordinates"":[[[29.98867191901112,-29.701706896625424],[29.98836460251475,-29.701794635213737],[29.988177138323906,-29.702023633290292],[29.988182637933143,-29.7023045821801],[29.988378957895375,-29.70252791179542],[29.98868953379444,-29.702606522999194],[29.988993239847744,-29.702509757095],[29.989171629625528,-29.702275353179004],[29.989155131663523,-29.70199472933841],[29.988950181560945,-29.701777328809033],[29.98867191901112,-29.701706896625424]]]}"
0_0000000000000000000c,0.6366522905409783,Site_12,"{""type"":""Polygon"",""coordinates"":[[[30.44985890456481,-29.258739797976112],[30.449552928308513,-29.258827536570774],[30.449366281689123,-29.259056534657425],[30.449371757338117,-29.259337483546865],[30.449567221121875,-29.25956081315188],[30.449876442525643,-29.259639424349906],[30.450178824046205,-29.259542658452624],[30.450356435845265,-29.259308254546468],[30.450340009858074,-29.259027630704782],[30.450135953582787,-29.258810230164926],[30.44985890456481,-29.258739797976112]]]}"
0_0000000000000000000d,0.6119595358922791,Site_13,"{""type"":""Polygon"",""coordinates"":[[[30.46370441333577,-29.279849182363126],[30.463398373890826,-29.279936920957482],[30.463211688725192,-29.280165919043654],[30.463217165503853,-29.280446867933104],[30.46341266965406,-29.280670197538615],[30.46372195491856,-29.280748808736913],[30.464024398887208,-29.280652042839304],[30.464202047365813,-29.280417638932686],[30.464185617985212,-29.280137015091043],[30.46398151956842,-29.279919614551687],[30.46370441333577,-29.279849182363126]]]}"
0_0000000000000000000e,0.5885799002971702,Site_14,"{""type"":""Polygon"",""coordinates"":[[[30.49437856948242,-29.287527754377162],[30.49407250703574,-29.287615492971415],[30.49388580783861,-29.28784449105741],[30.493891285028482,-29.288125439946874],[30.494086803872772,-29.288348769552556],[30.494396112383686,-29.288427380750957],[30.49469857908448,-29.288330614853226],[30.494876240915083,-29.288096210946428],[30.494859810299225,-29.28781558710482],[30.494655696542203,-29.287598186565635],[30.49437856948242,-29.287527754377162]]]}"
0_0000000000000000000f,0.7469600911769216,Site_15,"{""type"":""Polygon"",""coordinates"":[[[30.51130977618235,-29.27643351095619],[30.51100374696645,-29.27652124955059],[30.510817068040705,-29.276750247636844],[30.510822544636497,-29.2770311965263],[30.51101804225215,-29.277254526131724],[30.511327317178836,-29.277333137329975],[30.51162975103832,-29.27723637143242],[30.511807393579222,-29.277001967525877],[30.511790964747945,-29.276721343684233],[30.511586873153057,-29.27650394314479],[30.51130977618235,-29.27643351095619]]]}"
0_00000000000000000010,0.7618600275458359,Site_16,"{""type"":""Polygon"",""coordinates"":[[[30.525306894389118,-29.264514333840324],[30.52500090085409,-29.264602072434897],[30.524814243694358,-29.264831070521428],[30.524819719652264,-29.265112019410864],[30.525015194474094,-29.265335349016013],[30.525324433340373,-29.26541396021412],[30.525626831937146,-29.265317194316737],[30.5258044537661,-29.265082790410464],[30.525788026851,-29.26480216656879],[30.525583959052252,-29.264584766029063],[30.525306894389118,-29.264514333840324]]]}"
0_00000000000000000011,0.5399315076386745,Site_17,"{""type"":""Polygon"",""coordinates"":[[[30.483676726954148,-29.27344145414932],[30.483370706697187,-29.273529192743766],[30.48318403323658,-29.273758190830094],[30.48318950967221,-29.274039139719537],[30.48338500156466,-29.274262469324896],[30.483694267437095,-29.274341080523108],[30.483996692442624,-29.274244314625594],[30.484174329783055,-29.274009910719123],[30.48415790143291,-29.27372928687747],[30.483953815812885,-29.27351188633796],[30.483676726954148,-29.27344145414932]]]}"
0_00000000000000000012,0.6397111543927553,Site_18,"{""type"":""Polygon"",""coordinates"":[[[30.486668783761004,-29.277878259697502],[30.48636275021867,-29.277965998291894],[30.486176068653734,-29.278194996378108],[30.486181545326875,-29.278475945267562],[30.48637704570635,-29.27869927487302],[30.48668632500547,-29.278777886071296],[30.48698876314068,-29.278681120173715],[30.487166408192962,-29.27844671626714],[30.487149979129356,-29.278166092425497],[30.486945884649096,-29.277948691886092],[30.486668783761004,-29.277878259697502]]]}"
0_00000000000000000013,0.5149535276030515,Site_19,"{""type"":""Polygon"",""coordinates"":[[[29.954176313261666,-29.653909792433538],[29.953869142829596,-29.653997531022537],[29.9536817677407,-29.65422652910019],[29.953687264738658,-29.65450747798995],[29.953883491391398,-29.654730807604164],[29.95419391967259,-29.654809418807314],[29.954497481373444,-29.654712652903864],[29.954675786364238,-29.654478248988937],[29.95465929624631,-29.654197625148214],[29.95445444355632,-29.65398022461771],[29.954176313261666,-29.653909792433538]]]}"
0_00000000000000000014,0.611425177513886,Site_20,"{""type"":""Polygon"",""coordinates"":[[[29.96438319557301,-29.66953894162587],[29.96407597741825,-29.669626680214648],[29.96388857321763,-29.669855678291935],[29.963894071068754,-29.670136627181705],[29.96409032820792,-29.670359956796286],[29.964400804719393,-29.67043856799964],[29.96470441358362,-29.67034180209594],[29.96488274627635,-29.67010739818068],[29.96486625359557,-29.66982677434],[29.964661369078563,-29.66960937380986],[29.96438319557301,-29.66953894162587]]]}"
0_00000000000000000015,0.5419202950877859,Site_21,"{""type"":""Polygon"",""coordinates"":[[[29.93962626652428,-29.66655134392007],[29.93931905749488,-29.666639082508887],[29.93913165886091,-29.666868080586248],[29.93913715654889,-29.66714902947602],[29.939333407858555,-29.66737235909053],[29.9396438751476,-29.667450970293846],[29.939947474993406,-29.6673542043902],[29.940125802389062,-29.667119800474985],[29.940109310198345,-29.666839176634305],[29.93990443176719,-29.66662177610409],[29.93962626652428,-29.66655134392007]]]}"
0_00000000000000000016,0.4696386595900988,Site_22,"{""type"":""Polygon"",""coordinates"":[[[29.935943049054124,-29.676544189380834],[29.93563580949703,-29.67663192796951],[29.93544839224058,-29.676860926046636],[29.935453890474328,-29.677141874936417],[29.935650161285846,-29.677365204551165],[29.9359606594273,-29.677443815754604],[29.936264289443038,-29.677347049850802],[29.93644263455933,-29.677112645935367],[29.936426140729186,-29.67683202209471],[29.936221241938618,-29.676614621564738],[29.935943049054124,-29.676544189380834]]]}"
0_00000000000000000017,0.5507740657628833,Site_23,"{""type"":""Polygon"",""coordinates"":[[[29.92313205172757,-29.67628556151973],[29.922824812960762,-29.676373300108413],[29.92263739618641,-29.676602298185554],[29.922642894406025,-29.67688324707533],[29.922839164712684,-29.677106576690065],[29.923149662055437,-29.677185187893507],[29.92345329129015,-29.6770884219897],[29.923631635947707,-29.676854018074287],[29.923615142160003,-29.676573394233618],[29.92341024389649,-29.676355993703645],[29.92313205172757,-29.67628556151973]]]}"
0_00000000000000000018,0.5143153478014235,Site_24,"{""type"":""Polygon"",""coordinates"":[[[29.923948067220365,-29.666488916505315],[29.923640858381635,-29.666576655094136],[29.92345345986397,-29.666805653171487],[29.923458957548547,-29.667086602061264],[29.92365520873641,-29.667309931675767],[29.923965675832758,-29.667388542879085],[29.92426927549013,-29.66729177697544],[29.924447602775114,-29.66705737306023],[29.92443111059464,-29.66677674921955],[29.924226232290643,-29.66655934868933],[29.923948067220365,-29.666488916505315]]]}"
0_00000000000000000019,0.5871819475822361,Site_25,"{""type"":""Polygon"",""coordinates"":[[[29.91396859906275,-29.67087667194191],[29.913661376821562,-29.67096441053066],[29.91347397012814,-29.671193408607923],[29.91347946805233,-29.6714743574977],[29.91367572780201,-29.671697687112307],[29.913986208443376,-29.671776298315677],[29.914289821346138,-29.671679532411964],[29.914468156410944,-29.671445128496654],[29.914451663510718,-29.67116450465598],[29.914246776268406,-29.67094710412588],[29.91396859906275,-29.67087667194191]]]}"
0_0000000000000000001a,0.5520782985811863,Site_26,"{""type"":""Polygon"",""coordinates"":[[[29.917562634511825,-29.65445826186312],[29.917255462405663,-29.654546000452108],[29.917068086295547,-29.65477499852974],[29.917073583323443,-29.655055947419502],[29.917269811045628,-29.655279277033728],[29.9175802410187,-29.65535788823689],[29.917883804374018,-29.655261122333435],[29.918062110336578,-29.655026718418494],[29.918045620128744,-29.654746094577778],[29.91784076632228,-29.654528694047283],[29.917562634511825,-29.65445826186312]]]}"
0_0000000000000000001b,0.4729098825881929,Site_27,"{""type"":""Polygon"",""coordinates"":[[[29.910138231257832,-29.680089174718322],[29.90983098086725,-29.680176913306944],[29.90964355700218,-29.68040591138399],[29.909649055429608,-29.680686860273777],[29.90984533316182,-29.6809101898886],[29.910155842251978,-29.680988801092088],[29.910459482974233,-29.680892035188226],[29.910637834379116,-29.680657631272723],[29.910621339967186,-29.680377007432067],[29.9104164339516,-29.680159606902183],[29.910138231257832,-29.680089174718322]]]}"
0_0000000000000000001c,0.6087749962325634,Site_28,"{""type"":""Polygon"",""coordinates"":[[[29.930110544876214,-29.686100042938357],[29.92980327611198,-29.686187781526897],[29.929615841038636,-29.68641677960381],[29.92962133979454,-29.6866977284936],[29.929817629264292,-29.68692105810856],[29.930128156923537,-29.686999669312133],[29.930431815804116,-29.686902903408175],[29.930610177874485,-29.68666849949253],[29.93059368247584,-29.6863878756519],[29.930388764206572,-29.686170475122154],[29.930110544876214,-29.686100042938357]]]}"
0_0000000000000000001d,0.42380658171747654,Site_29,"{""type"":""Polygon"",""coordinates"":[[[29.922057408373693,-29.694309247977767],[29.921750114507045,-29.694396986566183],[29.92156266412076,-29.694625984642904],[29.921568163325432,-29.694906933532696],[29.921764468831235,-29.695130263147856],[29.922075021859882,-29.695208874351536],[29.922378705548677,-29.69511210844745],[29.922557082190423,-29.69487770453162],[29.9225405854437,-29.69459708069101],[29.922335650433247,-29.694379680161457],[29.922057408373693,-29.694309247977767]]]}"
0_0000000000000000001e,0.4473073995574865,Site_30,"{""type"":""Polygon"",""coordinates"":[[[29.91302772874047,-29.69868362611119],[29.912720421493425,-29.698771364699546],[29.91253296294485,-29.69900036277617],[29.912538462388742,-29.699281311665967],[29.912734776442264,-29.69950464128123],[29.913045342993613,-29.69958325248496],[29.913349039905988,-29.69948648658081],[29.91352742431474,-29.699252082664884],[29.913510926849455,-29.69897145882428],[29.9133059829154,-29.698754058294835],[29.91302772874047,-29.69868362611119]]]}"
0_0000000000000000001f,0.4994033739235109,Site_31,"{""type"":""Polygon"",""coordinates"":[[[29.97543284798344,-29.63841441627282],[29.97512572482839,-29.638502154862042],[29.974938378579363,-29.638731152940046],[29.97494387473212,-29.639012101829792],[29.975140071183134,-29.63923543144364],[29.975450451684456,-29.639314042646593],[29.975753966662356,-29.639217276743388],[29.97593224420992,-29.638982872828798],[29.975915756630904,-29.638702248988047],[29.975710935470705,-29.63848484845717],[29.97543284798344,-29.63841441627282]]]}"
0_00000000000000000020,0.5610099197213168,Site_32,"{""type"":""Polygon"",""coordinates"":[[[29.969225779317046,-29.626388220731677],[29.968918692828904,-29.626475959321073],[29.968731368947367,-29.626704957399348],[29.96873686444461,-29.626985906289075],[29.968933037471896,-29.627209235902654],[29.96924338091631,-29.627287847105446],[29.96954685965704,-29.627191081202426],[29.96972511592031,-29.626956677288117],[29.969708630310407,-29.626676053447333],[29.969503833603948,-29.62645865291617],[29.969225779317046,-29.626388220731677]]]}"
0_00000000000000000021,0.5264837435169988,Site_33,"{""type"":""Polygon"",""coordinates"":[[[30.05976336710621,-29.592039765316976],[30.059456385221097,-29.592127503906866],[30.059269125149353,-29.59235650198593],[30.05927461877655,-29.592637450875635],[30.05947072498084,-29.5928607804884],[30.059780962709638,-29.592939391690752],[30.060084338073263,-29.59284262578827],[30.060262533616868,-29.592608221874723],[30.06024605362445,-29.59232759803385],[30.060041326679407,-29.592110197501874],[30.05976336710621,-29.592039765316976]]]}"
0_00000000000000000022,0.4806835737561356,Site_34,"{""type"":""Polygon"",""coordinates"":[[[30.06627365464424,-29.594175674721576],[30.065966666259836,-29.59426341331143],[30.065779402223406,-29.594492411390455],[30.065784895966786,-29.594773360280158],[30.065981006322986,-29.594996689892977],[30.066291250620207,-29.595075301095346],[30.066594632406957,-29.59497853519284],[30.066772831723252,-29.594744131279242],[30.066756351381805,-29.594463507438377],[30.06655162010227,-29.59424610690645],[30.06627365464424,-29.594175674721576]]]}"
0_00000000000000000023,0.5336602806599758,Site_35,"{""type"":""Polygon"",""coordinates"":[[[30.05617379075819,-29.599107440486687],[30.05586678736438,-29.599195179076474],[30.05567951417193,-29.599424177155377],[30.055685008183648,-29.59970512604509],[30.055881128128224,-29.599928455658024],[30.056191387594495,-29.600007066860464],[30.056494784214742,-29.599910300957873],[30.056672992243644,-29.59967589704417],[30.056656511096158,-29.59939527320332],[30.056451769806614,-29.59917787267151],[30.05617379075819,-29.599107440486687]]]}"
0_00000000000000000024,0.48305294902246676,Site_36,"{""type"":""Polygon"",""coordinates"":[[[30.068703864718366,-29.605773796561593],[30.06839684103013,-29.605861535151288],[30.068209555457702,-29.60609053323003],[30.068215049832233,-29.606371482119755],[30.068411182741396,-29.606594811732847],[30.068721462717946,-29.60667342293537],[30.069024879394778,-29.606576657032676],[30.069203099204138,-29.606342253118818],[30.06918661696678,-29.606061629277985],[30.06898186214256,-29.60584422874633],[30.068703864718366,-29.605773796561593]]]}"
0_00000000000000000025,0.43569107949315755,Site_37,"{""type"":""Polygon"",""coordinates"":[[[30.07899546994972,-29.596356175136712],[30.078688474929614,-29.59644391372654],[30.07850120684528,-29.596672911805506],[30.07850670070729,-29.59695386069522],[30.07870281530254,-29.59717719030808],[30.079013066306043,-29.59725580151049],[30.079316454650737,-29.59715903560794],[30.0794946578189,-29.5969246316943],[30.079478177121096,-29.596644007853435],[30.079273441416106,-29.59642660732156],[30.07899546994972,-29.596356175136712]]]}"
0_00000000000000000026,0.3780173238058736,Site_38,"{""type"":""Polygon"",""coordinates"":[[[30.239647962703273,-29.259823359532106],[30.23934198320509,-29.25991109812675],[30.239155334608093,-29.260140096213377],[30.239160810315056,-29.260421045102813],[30.239356276169797,-29.26064437470785],[30.239665500849934,-29.260722985905897],[30.23996788557437,-29.260626220008593],[30.24014549925526,-29.26039181610242],[30.24012907309398,-29.260111192260734],[30.23992501465663,-29.2598937917209],[30.239647962703273,-29.259823359532106]]]}"
0_00000000000000000027,0.38101351311556386,Site_39,"{""type"":""Polygon"",""coordinates"":[[[30.24915922525027,-29.253014312223492],[30.248853266120925,-29.253102050818228],[30.248666629949298,-29.25333104890502],[30.248672105292115,-29.253611997794444],[30.248867558134734,-29.253835327399333],[30.24917676222939,-29.253913938597286],[30.24947912682371,-29.25381717270009],[30.249656728680957,-29.253582768794065],[30.249640303613546,-29.253302144952364],[30.249436258760493,-29.253084744412366],[30.24915922525027,-29.253014312223492]]]}"
0_00000000000000000028,0.44098946112461435,Site_40,"{""type"":""Polygon"",""coordinates"":[[[30.259366107561608,-29.253540486147806],[30.25906014685849,-29.253628224742535],[30.258873509726847,-29.253857222829307],[30.258878985097795,-29.254138171718733],[30.259074438945778,-29.254361501323633],[30.25938364463094,-29.254440112521593],[30.25968601078058,-29.254343346624392],[30.259863613551364,-29.254108942718357],[30.25984718839943,-29.253828318876653],[30.25964314249681,-29.253610918336673],[30.259366107561608,-29.253540486147806]]]}"
0_00000000000000000029,0.4708602204394419,Site_41,"{""type"":""Polygon"",""coordinates"":[[[30.25885777004151,-29.237630413589102],[30.258551856906227,-29.237718152184055],[30.258365248791847,-29.237947150271197],[30.2583707233124,-29.238228099160615],[30.25856614677288,-29.23845142876513],[30.258875304384254,-29.23853003996289],[30.259177623523538,-29.238433274065937],[30.25935519868228,-29.23819887016025],[30.25933877608489,-29.237918246318515],[30.259134761906008,-29.23770084577816],[30.25885777004151,-29.237630413589102]]]}"
0_0000000000000000002a,0.4302512503796279,Site_42,"{""type"":""Polygon"",""coordinates"":[[[30.262273441448453,-29.228261842275817],[30.261967556305315,-29.228349580870905],[30.261780965266663,-29.228578578958253],[30.26178643928679,-29.22885952784766],[30.261981844865197,-29.229082857451974],[30.262290974186683,-29.229161468649604],[30.262593265661884,-29.229064702752794],[30.262770824571827,-29.22883029884732],[30.262754403477693,-29.228549675005553],[30.26255040796722,-29.228332274464975],[30.262273441448453,-29.228261842275817]]]}"
0_0000000000000000002b,0.46455504145700616,Site_43,"{""type"":""Polygon"",""coordinates"":[[[30.289393694055505,-29.246013523569577],[30.289087755861253,-29.246101262164416],[30.288901132460413,-29.24633026025136],[30.28890660742896,-29.246611209140784],[30.289102046897735,-29.2468345387455],[30.289411229834634,-29.246913149943364],[30.289713573739217,-29.246816384046276],[30.289891163444132,-29.24658198014041],[30.289874739500995,-29.24630135629869],[30.28967070860988,-29.246083955758536],[30.289393694055505,-29.246013523569577]]]}"
0_0000000000000000002c,0.4470925967541314,Site_44,"{""type"":""Polygon"",""coordinates"":[[[30.28653986938131,-29.263716154751762],[30.28623387823492,-29.26380389334635],[30.286047222532297,-29.264032891432898],[30.28605269844749,-29.264313840322334],[30.2862481717434,-29.264537169927465],[30.28655740819564,-29.264615781125556],[30.28685980443177,-29.264519015228196],[30.28703742487419,-29.264284611321933],[30.28702099808736,-29.264003987480255],[30.28681693188163,-29.263786586940515],[30.28653986938131,-29.263716154751762]]]}"
0_0000000000000000002d,0.5639616432798573,Site_45,"{""type"":""Polygon"",""coordinates"":[[[30.27771976749759,-29.25869074786453],[30.27741379138803,-29.258778486459185],[30.277227144858163,-29.259007484545844],[30.27723262050454,-29.259288433435277],[30.277428084194543,-29.259511763040297],[30.277737305450014,-29.259590374238318],[30.278039686825544,-29.259493608341035],[30.278217298539417,-29.25925920443488],[30.278200872560113,-29.258978580593194],[30.27799681638269,-29.258761180053337],[30.27771976749759,-29.25869074786453]]]}"
0_0000000000000000002e,0.4760000829010027,Site_46,"{""type"":""Polygon"",""coordinates"":[[[30.27742100772701,-29.26849631108105],[30.277115002274055,-29.268584049675567],[30.27692833784417,-29.26881304776201],[30.276933814015138,-29.269093996651446],[30.277129296450425,-29.26931732625669],[30.277438547361395,-29.26939593745484],[30.277740957736427,-29.269299171557403],[30.277918586483462,-29.269064767651038],[30.277902158928335,-29.268784143809377],[30.27769808318134,-29.268566743269748],[30.27742100772701,-29.26849631108105]]]}"
0_0000000000000000002f,0.45111897720572647,Site_47,"{""type"":""Polygon"",""coordinates"":[[[30.28445746918935,-29.27874778440293],[30.284151433042997,-29.27883552299729],[30.28396474988956,-29.279064521083498],[30.283970226609252,-29.279345469972963],[30.28416572865224,-29.279568799578435],[30.28447501058307,-29.279647410776718],[30.284777451291774,-29.27955064487912],[30.284955097855637,-29.279316240972527],[30.284938668652178,-29.279035617130894],[30.284734572435273,-29.278818216591507],[30.28445746918935,-29.27874778440293]]]}"
0_00000000000000000030,0.47641273756000335,Site_48,"{""type"":""Polygon"",""coordinates"":[[[30.323733231268104,-29.267876496034624],[30.323427227670393,-29.267964234629158],[30.32324056437223,-29.2681932327156],[30.323246040510032,-29.268474181605036],[30.323441521760152,-29.268697511210267],[30.32375077079614,-29.26877612240841],[30.324053179337668,-29.268679356510987],[30.324230807007787,-29.268444952604636],[30.324214379552288,-29.268164328762968],[30.324010305042574,-29.267946928223328],[30.323733231268104,-29.267876496034624]]]}"
0_00000000000000000031,0.48768195679051346,Site_49,"{""type"":""Polygon"",""coordinates"":[[[30.314904211182267,-29.22188086866833],[30.31459834509709,-29.221968607263513],[30.31441176568415,-29.22219760535101],[30.314417239363564,-29.22247855424041],[30.314612632767272,-29.22270188384457],[30.314921742828105,-29.222780495042123],[30.315224015468708,-29.222683729145416],[30.315401563315945,-29.222449325240078],[30.315385143245273,-29.222168701398296],[30.315181160444855,-29.221951300857572],[30.314904211182267,-29.22188086866833]]]}"
0_00000000000000000032,0.6392673195220318,Site_50,"{""type"":""Polygon"",""coordinates"":[[[30.344526019480316,-29.247600963544603],[30.34422007653964,-29.247688702139417],[30.344033450243405,-29.247917700226328],[30.344038925296804,-29.248198649115754],[30.34423436779771,-29.248421978720504],[30.344543555531494,-29.24850058991839],[30.34484590412687,-29.248403824021278],[30.345023496586965,-29.248169420115378],[30.34500707238894,-29.24788879627366],[30.344803038332362,-29.247671395733533],[30.344526019480316,-29.247600963544603]]]}"
